Frame,Label,Confidence,X1,Y1,X2,Y2
209,basketball,0.41037657856941223,524,284,540,312
210,player,0.8551892638206482,476,389,573,558
210,player,0.8538861274719238,924,366,996,573
210,player,0.8298658132553101,714,232,768,391
210,player,0.7646646499633789,1100,438,1169,546
210,player,0.7525092363357544,517,265,594,416
210,player,0.7443568110466003,385,219,450,318
210,player,0.6188249588012695,609,174,664,336
210,basketball,0.2844676673412323,523,284,539,312
211,player,0.8619862794876099,474,390,576,555
211,player,0.8540176749229431,924,366,996,573
211,player,0.8277851939201355,714,231,769,391
211,player,0.7674281001091003,384,218,450,317
211,player,0.7660197615623474,1100,439,1169,546
211,player,0.7311501502990723,517,266,595,416
211,player,0.5673524141311646,609,173,664,336
211,basketball,0.29474538564682007,523,283,539,312
212,player,0.8579512238502502,922,368,994,575
212,player,0.852841317653656,461,393,578,556
212,player,0.8228081464767456,712,231,766,390
212,player,0.8228031396865845,1103,439,1171,548
212,player,0.7200934886932373,606,173,663,334
212,player,0.6912983059883118,518,266,585,417
213,player,0.8573768734931946,922,368,994,575
213,player,0.854725182056427,461,393,578,556
213,player,0.823223888874054,1103,439,1171,548
213,player,0.821901261806488,712,231,765,390
213,player,0.7049769759178162,515,267,586,419
213,player,0.6427260041236877,606,173,664,335
214,player,0.886727511882782,464,394,584,563
214,player,0.8554297685623169,921,368,991,576
214,player,0.812920093536377,710,233,762,389
214,player,0.7789146900177002,1104,438,1172,547
214,player,0.7070954442024231,516,268,583,412
214,referee,0.2725418508052826,231,474,296,671
214,player,0.2615823745727539,603,173,661,334
215,player,0.8871818780899048,464,394,584,563
215,player,0.8571481704711914,921,368,991,577
215,player,0.8292165398597717,1104,438,1171,547
215,player,0.8138218522071838,710,233,763,389
215,player,0.6848235726356506,517,268,583,412
215,referee,0.2606433928012848,232,474,294,600
216,player,0.879264235496521,474,398,586,565
216,player,0.8585813045501709,921,367,990,577
216,player,0.8225204348564148,707,235,762,391
216,player,0.8013119101524353,1104,437,1172,548
216,player,0.768631637096405,512,269,582,416
216,player,0.6878630518913269,601,172,661,334
217,player,0.8760835528373718,474,398,586,565
217,player,0.8567314743995667,921,367,990,577
217,player,0.8199020624160767,707,235,762,391
217,player,0.8109325766563416,1104,437,1172,548
217,player,0.7718945741653442,513,268,582,414
217,player,0.5996190905570984,600,173,660,334
218,player,0.8537255525588989,919,368,988,578
218,player,0.8200131058692932,705,236,758,390
218,player,0.8009315729141235,508,268,580,423
218,player,0.7066079378128052,1107,438,1173,550
218,player,0.6588026285171509,483,401,589,568
218,player,0.5992985367774963,598,171,658,335
218,player,0.5978232026100159,352,214,438,395
219,player,0.8531093597412109,919,368,988,578
219,player,0.8186482787132263,705,236,758,390
219,player,0.7937366962432861,507,267,581,423
219,player,0.7009912133216858,1107,438,1173,550
219,player,0.658198893070221,483,402,589,568
219,player,0.5874622464179993,351,214,437,398
219,player,0.5833176374435425,598,171,658,334
219,player,0.2591519057750702,473,399,561,567
220,player,0.853091299533844,917,368,986,580
220,player,0.8488551378250122,702,233,757,391
220,player,0.7875746488571167,508,269,579,421
220,player,0.7631188035011292,505,405,594,572
220,player,0.7172242999076843,1107,437,1174,550
220,player,0.5927625894546509,595,171,656,334
220,referee,0.5904204249382019,219,488,274,679
220,player,0.5782795548439026,345,210,413,403
220,basketball,0.3489123284816742,333,500,351,532
221,player,0.8519794940948486,917,368,986,580
221,player,0.848188042640686,702,233,757,391
221,player,0.7940884828567505,508,268,579,422
221,player,0.7498339414596558,504,408,593,570
221,player,0.7160796523094177,1108,437,1174,551
221,player,0.6459112167358398,343,213,410,401
221,player,0.5714945197105408,595,171,658,335
221,basketball,0.40558069944381714,333,500,351,531
221,referee,0.3749726116657257,222,489,277,607
222,player,0.8509119153022766,916,368,985,582
222,player,0.8349181413650513,699,233,753,392
222,player,0.8168251514434814,509,397,596,572
222,player,0.7866417169570923,509,267,578,424
222,player,0.7192814350128174,1107,437,1174,551
222,player,0.6989986300468445,338,212,406,417
222,referee,0.489018052816391,215,485,274,679
222,basketball,0.3609968423843384,62,72,77,100
223,player,0.864122211933136,915,369,986,583
223,player,0.8339166641235352,699,233,753,392
223,player,0.81740403175354,509,396,596,572
223,player,0.7799966335296631,509,267,578,424
223,player,0.7128773331642151,1107,437,1174,551
223,referee,0.6131155490875244,213,487,278,676
223,player,0.4545019567012787,338,211,401,373
224,player,0.8477203249931335,914,366,985,584
224,player,0.8169841766357422,515,400,594,572
224,player,0.8138687014579773,697,234,750,392
224,referee,0.7760297060012817,210,488,278,679
224,player,0.751725971698761,1107,437,1173,548
224,player,0.7390443086624146,503,267,575,431
224,player,0.7226626873016357,333,212,394,391
225,player,0.847856879234314,914,366,985,584
225,player,0.817601203918457,515,400,594,572
225,player,0.8133230805397034,697,234,750,392
225,referee,0.7700217962265015,210,488,278,679
225,player,0.7535417675971985,333,212,394,393
225,player,0.7466793060302734,1107,437,1173,548
225,player,0.7327805161476135,503,267,573,430
226,player,0.8541382551193237,913,367,984,585
226,player,0.8329082727432251,693,233,748,390
226,player,0.8015243411064148,325,210,384,400
226,player,0.7933642268180847,513,401,591,574
226,player,0.774812638759613,589,169,649,333
226,referee,0.7741634845733643,209,489,273,682
226,player,0.7517638206481934,1104,436,1173,551
226,player,0.7023664712905884,499,266,569,434
227,player,0.8546401858329773,913,366,984,584
227,player,0.831808865070343,693,234,748,390
227,player,0.7979776263237,512,401,590,574
227,player,0.7894163131713867,325,210,383,385
227,referee,0.7763920426368713,209,489,274,682
227,player,0.7547193765640259,1104,436,1173,552
227,player,0.7218430042266846,589,169,649,332
227,player,0.6906599402427673,497,266,568,434
228,player,0.859402060508728,911,367,984,584
228,player,0.8357929587364197,691,233,745,389
228,player,0.8335869312286377,506,399,591,575
228,referee,0.8328222632408142,205,491,274,679
228,player,0.7760701775550842,1102,436,1173,550
228,player,0.7454124689102173,495,269,560,412
228,player,0.7375524640083313,283,469,344,613
228,player,0.6941028833389282,586,167,646,333
228,player,0.5844038724899292,313,211,378,399
229,player,0.857915997505188,911,367,984,584
229,player,0.8366737365722656,691,233,745,389
229,referee,0.8328835368156433,205,491,274,679
229,player,0.8321970701217651,506,399,591,575
229,player,0.7788729667663574,1102,436,1173,550
229,player,0.7459070086479187,495,267,561,413
229,player,0.6994616985321045,586,167,646,333
229,player,0.6767390370368958,283,466,343,613
229,player,0.5492307543754578,313,211,377,400
230,player,0.8584495186805725,910,367,984,582
230,player,0.8445388674736023,688,232,741,388
230,referee,0.825833797454834,198,492,266,678
230,player,0.7979693412780762,1100,436,1171,549
230,player,0.756576657295227,503,398,590,575
230,player,0.6399182677268982,284,433,356,612
230,player,0.5965935587882996,583,165,642,332
230,player,0.4712749421596527,491,265,561,424
231,player,0.85848069190979,910,367,984,582
231,player,0.8449417352676392,688,231,741,388
231,referee,0.8259770274162292,198,492,266,678
231,player,0.7977643013000488,1100,436,1171,549
231,player,0.7568228244781494,503,398,590,575
231,player,0.6385641694068909,284,433,356,612
231,player,0.5942507982254028,583,165,642,332
231,player,0.47970813512802124,491,265,561,424
232,player,0.8716014623641968,908,366,984,583
232,player,0.8460307121276855,684,229,738,389
232,referee,0.8416488170623779,197,491,268,676
232,player,0.7846201062202454,499,401,594,521
232,player,0.7688204646110535,1098,437,1167,549
232,player,0.7280029654502869,293,213,343,384
232,player,0.5998626947402954,581,166,639,332
232,player,0.540499210357666,487,265,555,417
233,player,0.8681533336639404,908,366,984,583
233,player,0.8440039753913879,685,229,739,389
233,referee,0.8417690992355347,197,490,268,676
233,player,0.7959232926368713,498,401,594,518
233,player,0.783406138420105,1098,435,1168,550
233,player,0.6998066902160645,293,212,344,389
233,player,0.620830774307251,486,264,554,429
233,player,0.5923973917961121,581,166,640,332
234,player,0.864594042301178,906,366,986,584
234,referee,0.8487169742584229,193,491,267,675
234,player,0.8242077231407166,680,229,735,388
234,player,0.800089418888092,508,408,596,539
234,player,0.7792975306510925,1093,436,1166,549
234,player,0.5418371558189392,282,207,337,372
234,player,0.525391161441803,483,263,553,533
234,player,0.49898195266723633,270,475,343,615
234,player,0.45297971367836,577,164,638,330
235,player,0.8656738996505737,906,366,986,584
235,referee,0.8486006259918213,193,491,267,675
235,player,0.823797345161438,680,229,735,388
235,player,0.8033626079559326,501,397,597,542
235,player,0.7776281833648682,1093,436,1166,549
235,player,0.5768187642097473,282,207,340,378
235,player,0.5500390529632568,271,479,344,615
235,player,0.5307296514511108,483,264,551,532
235,player,0.4339616894721985,577,165,638,330
235,player,0.4068387448787689,482,265,551,455
236,player,0.8651595711708069,904,366,986,585
236,player,0.8484435677528381,494,399,592,555
236,referee,0.8361585736274719,187,490,263,677
236,player,0.8347160816192627,676,227,732,389
236,player,0.8226065635681152,274,211,339,373
236,player,0.8112251162528992,1091,436,1165,547
236,player,0.5335655212402344,573,164,635,329
236,player,0.4529672861099243,474,264,546,443
237,player,0.8640379905700684,904,366,986,585
237,player,0.847629189491272,494,399,592,555
237,referee,0.8363938331604004,187,490,263,677
237,player,0.832791268825531,676,226,732,388
237,player,0.8197199106216431,274,211,339,374
237,player,0.8050159811973572,1091,436,1165,547
237,player,0.5308711528778076,573,163,635,330
237,player,0.4386029541492462,473,264,546,446
238,player,0.8623122572898865,904,367,988,584
238,referee,0.8528847694396973,184,492,262,675
238,player,0.8480464220046997,263,207,329,373
238,player,0.8396918177604675,673,227,730,388
238,player,0.8232492208480835,491,391,589,535
238,player,0.8099648356437683,1088,435,1162,547
238,player,0.7007204294204712,266,481,367,617
238,player,0.49190017580986023,570,162,634,332
238,player,0.25079798698425293,468,263,534,369
239,player,0.862863302230835,903,366,988,583
239,player,0.850101888179779,263,208,329,374
239,referee,0.847927451133728,183,491,261,677
239,player,0.8386409282684326,673,227,730,387
239,player,0.8351652026176453,492,385,589,535
239,player,0.8075962662696838,1088,435,1162,547
239,player,0.6349819302558899,265,479,372,617
239,player,0.4076254963874817,469,263,534,371
239,player,0.30977439880371094,266,411,383,618
240,player,0.8727378845214844,902,367,987,587
240,referee,0.8517904877662659,179,492,261,675
240,player,0.8382125496864319,488,384,579,522
240,player,0.8345869779586792,251,202,328,372
240,player,0.8281394839286804,669,228,725,389
240,player,0.8042920231819153,1086,437,1160,549
240,player,0.7140930891036987,466,264,535,417
240,player,0.6686428189277649,268,472,351,618
240,player,0.3660397231578827,570,161,630,332
241,player,0.8854755759239197,901,367,990,588
241,referee,0.8525676727294922,179,492,261,675
241,player,0.8453495502471924,669,228,725,389
241,player,0.8375822305679321,488,384,579,522
241,player,0.8343852162361145,251,202,328,373
241,player,0.8078227043151855,1086,436,1160,549
241,player,0.7134559750556946,465,263,534,418
241,player,0.6864866614341736,268,473,351,618
241,player,0.47891247272491455,569,162,630,331
242,player,0.8651306629180908,902,368,987,588
242,referee,0.8540270328521729,175,493,260,678
242,player,0.8373612761497498,666,227,722,390
242,player,0.833590030670166,245,202,320,370
242,player,0.8200656175613403,489,389,585,505
242,player,0.7584351301193237,1084,435,1158,550
242,net,0.6834725141525269,872,154,925,222
242,player,0.519585132598877,460,264,522,371
242,player,0.5081906318664551,349,417,406,618
242,player,0.48210063576698303,269,401,381,621
242,player,0.3582053780555725,565,161,626,330
243,player,0.8645596504211426,902,368,987,588
243,referee,0.8528420329093933,175,493,260,678
243,player,0.8387476801872253,666,227,722,390
243,player,0.8315756320953369,244,202,320,370
243,player,0.8206353187561035,489,390,585,505
243,player,0.7544121146202087,1084,435,1158,550
243,net,0.6810795664787292,872,154,925,222
243,player,0.5107913017272949,349,417,406,618
243,player,0.4844041168689728,459,264,522,381
243,player,0.48259803652763367,269,400,381,621
243,player,0.35093528032302856,565,162,627,330
244,player,0.8773312568664551,901,367,985,590
244,player,0.838239312171936,235,204,309,369
244,referee,0.8379681706428528,167,493,253,682
244,player,0.828856348991394,660,224,718,390
244,player,0.7368625998497009,1080,436,1157,549
244,player,0.7265595197677612,487,388,587,506
244,player,0.655211865901947,277,401,389,630
244,player,0.642145574092865,485,391,594,558
244,player,0.5503222942352295,457,262,526,404
244,net,0.5076991319656372,872,153,924,219
244,player,0.3715134263038635,356,410,401,626
244,basketball,0.34736552834510803,549,466,568,497
245,player,0.8768861889839172,901,367,985,590
245,referee,0.8376896381378174,167,493,253,682
245,player,0.8310025334358215,235,204,308,369
245,player,0.8305988311767578,660,225,718,390
245,player,0.7561852335929871,1080,436,1157,548
245,player,0.7009052038192749,277,402,393,629
245,player,0.6822155117988586,486,388,587,511
245,player,0.6725412011146545,486,391,594,560
245,player,0.5040678381919861,457,263,530,423
245,net,0.449850469827652,872,153,924,219
